Metric,Value
timing__setup_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__unannotated_net__count__corner:min_tt_025C_1v80,153
timing__unannotated_net_filtered__count__corner:min_tt_025C_1v80,0
design__max_slew_violation__count__corner:min_ss_100C_1v60,420
design__max_fanout_violation__count__corner:min_ss_100C_1v60,984
design__max_cap_violation__count__corner:min_ss_100C_1v60,19
clock__skew__worst_hold__corner:min_ss_100C_1v60,-0.4894944588212162
clock__skew__worst_setup__corner:min_ss_100C_1v60,0.47742544602378606
timing__hold__ws__corner:min_ss_100C_1v60,0.8942324911440283
timing__setup__ws__corner:min_ss_100C_1v60,71.5204697931066
timing__hold__tns__corner:min_ss_100C_1v60,0.0
timing__setup__tns__corner:min_ss_100C_1v60,0.0
timing__hold__wns__corner:min_ss_100C_1v60,0
timing__setup__wns__corner:min_ss_100C_1v60,0.0
timing__hold_vio__count__corner:min_ss_100C_1v60,0
timing__hold_r2r__ws__corner:min_ss_100C_1v60,0.894233
timing__hold_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__setup_vio__count__corner:min_ss_100C_1v60,0
timing__setup_r2r__ws__corner:min_ss_100C_1v60,71.520470
timing__setup_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__unannotated_net__count__corner:min_ss_100C_1v60,153
timing__unannotated_net_filtered__count__corner:min_ss_100C_1v60,0
design__max_slew_violation__count__corner:min_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:min_ff_n40C_1v95,984
design__max_cap_violation__count__corner:min_ff_n40C_1v95,15
clock__skew__worst_hold__corner:min_ff_n40C_1v95,-0.34854090045085045
clock__skew__worst_setup__corner:min_ff_n40C_1v95,0.3439670035046411
timing__hold__ws__corner:min_ff_n40C_1v95,0.11102485911546975
timing__setup__ws__corner:min_ff_n40C_1v95,77.69303997835509
timing__hold__tns__corner:min_ff_n40C_1v95,0.0
timing__setup__tns__corner:min_ff_n40C_1v95,0.0
timing__hold__wns__corner:min_ff_n40C_1v95,0
timing__setup__wns__corner:min_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:min_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:min_ff_n40C_1v95,0.111025
timing__hold_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:min_ff_n40C_1v95,91.160408
timing__setup_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__unannotated_net__count__corner:min_ff_n40C_1v95,153
timing__unannotated_net_filtered__count__corner:min_ff_n40C_1v95,0
design__max_slew_violation__count__corner:max_tt_025C_1v80,36
design__max_fanout_violation__count__corner:max_tt_025C_1v80,984
design__max_cap_violation__count__corner:max_tt_025C_1v80,90
clock__skew__worst_hold__corner:max_tt_025C_1v80,-0.4159781248310379
clock__skew__worst_setup__corner:max_tt_025C_1v80,0.4108453415984259
timing__hold__ws__corner:max_tt_025C_1v80,0.3142906024392267
timing__setup__ws__corner:max_tt_025C_1v80,76.38560578044296
timing__hold__tns__corner:max_tt_025C_1v80,0.0
timing__setup__tns__corner:max_tt_025C_1v80,0.0
timing__hold__wns__corner:max_tt_025C_1v80,0
timing__setup__wns__corner:max_tt_025C_1v80,0.0
timing__hold_vio__count__corner:max_tt_025C_1v80,0
timing__hold_r2r__ws__corner:max_tt_025C_1v80,0.314291
timing__hold_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__setup_vio__count__corner:max_tt_025C_1v80,0
timing__setup_r2r__ws__corner:max_tt_025C_1v80,84.887764
timing__setup_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__unannotated_net__count__corner:max_tt_025C_1v80,153
timing__unannotated_net_filtered__count__corner:max_tt_025C_1v80,0
design__max_slew_violation__count__corner:max_ss_100C_1v60,774
design__max_fanout_violation__count__corner:max_ss_100C_1v60,984
design__max_cap_violation__count__corner:max_ss_100C_1v60,92
clock__skew__worst_hold__corner:max_ss_100C_1v60,-0.5385592124699365
clock__skew__worst_setup__corner:max_ss_100C_1v60,0.5278060360385065
timing__hold__ws__corner:max_ss_100C_1v60,0.9114562695905797
timing__setup__ws__corner:max_ss_100C_1v60,69.74252839312199
timing__hold__tns__corner:max_ss_100C_1v60,0.0
timing__setup__tns__corner:max_ss_100C_1v60,0.0
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,0.0
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,0.911456
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,0
timing__setup_r2r__ws__corner:max_ss_100C_1v60,69.742531
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__unannotated_net__count__corner:max_ss_100C_1v60,153
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,12
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,984
design__max_cap_violation__count__corner:max_ff_n40C_1v95,89
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.3708250200756084
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.3678159825268655
timing__hold__ws__corner:max_ff_n40C_1v95,0.11505208222889268
timing__setup__ws__corner:max_ff_n40C_1v95,77.56147588168086
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.115052
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,90.511024
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,153
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,153
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:vccd1__corner:nom_tt_025C_1v80,1.7999
design_powergrid__drop__average__net:vccd1__corner:nom_tt_025C_1v80,1.79999
design_powergrid__drop__worst__net:vccd1__corner:nom_tt_025C_1v80,0.000097912
design_powergrid__voltage__worst__net:vssd1__corner:nom_tt_025C_1v80,0.0000982692
design_powergrid__drop__average__net:vssd1__corner:nom_tt_025C_1v80,0.0000137397
design_powergrid__drop__worst__net:vssd1__corner:nom_tt_025C_1v80,0.0000982692
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.00001340000000000000045241588253475129022262990474700927734375
ir__drop__worst,0.0000978999999999999944051698452796017591026611626148223876953125
design__xor_difference__count,0
magic__drc_error__count,0
klayout__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
